IdImovel; TipoUnidade; TipoPropriedade; Pais; Cidade; Estado; Rua; Local; Bairro; TipoUso; AreaTotal; AreaUtil; TipoNegocio; Valor; Vagas; Suites; Banheiros; Quartos; ValorCondominio
2492635130; APARTMENT; CONDOMINIUM; BR; São Paulo; SP; Rua Conselheiro Furtado; BR>Sao Paulo>NULL>Sao Paulo>Centro>Liberdade; Liberdade; RESIDENTIAL; 0; 21; Comprar; 0; 0; 0; 1; 1; 0
2476413410; APARTMENT; CONDOMINIUM; BR; São Paulo; SP; Rua Conde de Sarzedas; BR>Sao Paulo>NULL>Sao Paulo>Centro>Liberdade; Liberdade; RESIDENTIAL; 37; 37; Comprar; 227500; 0; 0; 1; 2; 0
2477711505; APARTMENT; CONDOMINIUM; BR; São Paulo; SP; Rua Asdrúbal do Nascimento; BR>Sao Paulo>NULL>Sao Paulo>Centro>Bela Vista; Bela Vista; RESIDENTIAL; 0; 28; Comprar; 189000; 0; 0; 1; 1; 0
2488888278; TWO_STORY_HOUSE; UNIT; BR; São Paulo; SP; Rua Ricardo Paganini; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Vila Granada; Vila Granada; RESIDENTIAL; 189; 189; Comprar; 700000; 5; 1; 4; 3; 0
2470798600; APARTMENT; UNIT; BR; São Paulo; SP; Estrada do Campo Limpo; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Horto do Ipe; Horto do Ipê; RESIDENTIAL; 32; 26; Comprar; 159900; 0; 0; 0; 2; 200
2498022804; APARTMENT; UNIT; BR; São Paulo; SP; Rua Rodrigo Cláudio; BR>Sao Paulo>NULL>Sao Paulo>Centro>Aclimacao; Aclimação; RESIDENTIAL; 162; 162; Comprar; 1400000; 3; 3; 5; 3; 2061
2437373493; APARTMENT; UNIT; BR; São Paulo; SP; Rua General Bagnuolo; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Quinta da Paineira; Quinta da Paineira; RESIDENTIAL; 65; 65; Comprar; 335000; 1; 0; 2; 2; 470
2434599105; APARTMENT; UNIT; BR; São Paulo; SP; Rua Tabajaras; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Mooca; Móoca; RESIDENTIAL; 60; 49; Comprar; 360000; 1; 0; 1; 2; 560
2437374028; APARTMENT; UNIT; BR; São Paulo; SP; Rua Monjolo; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Jardim Monjolo; Jardim Monjolo; RESIDENTIAL; 0; 48; Comprar; 305000; 1; 0; 1; 2; 490
2439610104; APARTMENT; UNIT; BR; São Paulo; SP; Rua Martim Francisco; BR>Sao Paulo>NULL>Sao Paulo>Centro>Higienopolis; Higienópolis; RESIDENTIAL; 100; 64; Comprar; 565000; 0; 0; 1; 2; 670
2461563800; APARTMENT; UNIT; BR; São Paulo; SP; Rua Paula Ney; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Vila Mariana; Vila Mariana; RESIDENTIAL; 68; 68; Comprar; 550000; 0; 0; 1; 2; 643
2480669645; APARTMENT; UNIT; BR; São Paulo; SP; Rua Iososuke Okaue; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Itaquera; Itaquera; RESIDENTIAL; 41; 41; Comprar; 166630; 0; 0; 1; 2; 0
2498916650; HOME; UNIT; BR; São Paulo; SP; Rua Lacedemônia; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Vila Mascote; Vila Mascote; RESIDENTIAL; 135; 150; Alugar/Comprar; 3100; 2; 1; 4; 3; 0
2195015506; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Nove de Julho; BR>Sao Paulo>NULL>Sao Paulo>Centro>Bela Vista; Bela Vista; RESIDENTIAL; 62; 62; Comprar; 420000; 0; 0; 1; 1; 660
2453102993; APARTMENT; UNIT; BR; São Paulo; SP; Rua Paim; BR>Sao Paulo>NULL>Sao Paulo>Centro>Bela Vista; Bela Vista; RESIDENTIAL; 33; 33; Comprar; 185000; 0; 0; 1; 1; 325
2497442094; APARTMENT; UNIT; BR; São Paulo; SP; Rua Francisca Miquelina; BR>Sao Paulo>NULL>Sao Paulo>Centro>Bela Vista; Bela Vista; RESIDENTIAL; 0; 40; Comprar; 230000; 0; 0; 1; 1; 307
2451594501; APARTMENT; UNIT; BR; São Paulo; SP; Rua Doutor Teodoro Baima; BR>Sao Paulo>NULL>Sao Paulo>Centro>Republica; República; RESIDENTIAL; 33; 33; Comprar; 230000; 0; 0; 1; 1; 330
2441653585; APARTMENT; UNIT; BR; São Paulo; SP; Avenida João Paulo da Silva; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Vila da Paz; Vila da Paz; RESIDENTIAL; 0; 60; Comprar; 260000; 1; 0; 1; 2; 340
2494626601; BUSINESS; UNIT; BR; São Paulo; SP; Rua das Orquideas; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Saude; Saúde; COMMERCIAL; 45; 45; Comprar; 250000; 0; 0; 1; 0; 0
2445123211; APARTMENT; UNIT; BR; São Paulo; SP; Avenida General Ataliba Leonel; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Tucuruvi; Tucuruvi; RESIDENTIAL; 97; 97; Comprar; 335000; 0; 0; 2; 2; 0
2459006604; APARTMENT; UNIT; BR; São Paulo; SP; Rua Doutor Luiz Migliano; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Jardim Cabore; Jardim Caboré; RESIDENTIAL; 64; 64; Comprar; 339000; 1; 1; 2; 3; 340
2448256874; APARTMENT; UNIT; BR; São Paulo; SP; Rua Francisco Luiz de Souza Júnior; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Agua Branca; Água Branca; RESIDENTIAL; 0; 48; Comprar; 260000; 0; 0; 1; 2; 380
2440896898; APARTMENT; UNIT; BR; São Paulo; SP; Rua Zike Tuma; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Jardim Ubirajara; Jardim Ubirajara; RESIDENTIAL; 62; 48; Comprar; 269900; 1; 0; 1; 2; 310
2452663829; APARTMENT; UNIT; BR; São Paulo; SP; Rua Nova Barão; BR>Sao Paulo>NULL>Sao Paulo>Centro>Republica; República; RESIDENTIAL; 62; 62; Comprar; 280000; 0; 0; 1; 1; 500
2490126126; APARTMENT; CONDOMINIUM; BR; São Paulo; SP; Rua Tabatinguera; BR>Sao Paulo>NULL>Sao Paulo>Centro>Se; Sé; RESIDENTIAL; 0; 22; Comprar; 0; 0; 0; 1; 1; 0
2485681582; APARTMENT; CONDOMINIUM; BR; São Paulo; SP; Rua dos Estudantes; BR>Sao Paulo>NULL>Sao Paulo>Centro>Se; Sé; RESIDENTIAL; 0; 24; Comprar; 0; 0; 0; 1; 1; 0
2497667723; APARTMENT; CONDOMINIUM; BR; São Paulo; SP; Rua dos Estudantes; BR>Sao Paulo>NULL>Sao Paulo>Centro>Se; Sé; RESIDENTIAL; 0; 24; Comprar; 149000; 0; 1; 1; 1; 0
2495069883; CONDOMINIUM; UNIT; BR; São Paulo; SP; Rua do Símbolo; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Morumbi; Morumbi; RESIDENTIAL; 263; 214; Comprar; 840000; 3; 2; 4; 4; 1800
2463355511; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Aratãs; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Moema; Moema; RESIDENTIAL; 188; 188; Comprar; 1590000; 2; 2; 6; 4; 1850
2455482486; APARTMENT; UNIT; BR; São Paulo; SP; Rua Domingos Fernandes; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Vila Nova Conceicao; Vila Nova Conceição; RESIDENTIAL; 335; 335; Comprar; 10800000; 5; 2; 4; 4; 7500
2499009377; TWO_STORY_HOUSE; UNIT; BR; São Paulo; SP; Rua Doutor Albino Rodrigues de Alvarenga; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Vila Universitaria; Vila Universitária; RESIDENTIAL; 123; 118; Comprar; 320000; 1; 2; 3; 2; 0
2497807329; APARTMENT; UNIT; BR; São Paulo; SP; Rua Mauá; BR>Sao Paulo>NULL>Sao Paulo>Centro>Se; Sé; RESIDENTIAL; 33; 33; Comprar; 185000; 0; 0; 2; 1; 300
2495437709; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Celso Garcia; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Tatuape; Tatuapé; RESIDENTIAL; 69; 69; Alugar/Comprar; 1200; 1; 0; 1; 3; 460
2486579474; APARTMENT; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Sao Mateus; São Mateus; RESIDENTIAL; 57; 57; Comprar; 172000; 0; 0; 1; 2; 300
2477716913; APARTMENT; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Centro>Vila Buarque; Vila Buarque; RESIDENTIAL; 61; 61; Comprar; 380000; 0; 0; 1; 2; 726
2480673380; APARTMENT; UNIT; BR; São Paulo; SP; Rua Guaicurus; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Vila Romana; Vila Romana; RESIDENTIAL; 34; 34; Comprar; 215317; 0; 1; 1; 1; 0
2496140832; HOME; UNIT; BR; São Paulo; SP; Rua Henrique Braglia; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Vila Dom Pedro II; Vila Dom Pedro II; RESIDENTIAL; 0; 140; Comprar; 53000; 3; 1; 3; 3; 0
2238455571; APARTMENT; UNIT; BR; São Paulo; SP; Rua Dona Veridiana; BR>Sao Paulo>NULL>Sao Paulo>Centro>Higienopolis; Higienópolis; RESIDENTIAL; 136; 116; Comprar; 900000; 0; 0; 1; 3; 952
2343225475; APARTMENT; UNIT; BR; São Paulo; SP; Rua Fortunato Ferraz; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Lapa; Lapa; RESIDENTIAL; 136; 136; Comprar; 1100000; 3; 3; 5; 4; 950
2498417777; CONDOMINIUM; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Vila Isolina Mazzei; Vila Isolina Mazzei; RESIDENTIAL; 270; 31; Comprar; 169000; 0; 0; 1; 1; 0
2456274614; HOME; UNIT; BR; São Paulo; SP; Rua Dona Herminda Borba Attuy; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Parque Sao Domingos; Parque São Domingos; RESIDENTIAL; 0; 190; Comprar; 850000; 2; 1; 4; 3; 0
2496832407; APARTMENT; UNIT; BR; São Paulo; SP; Rua do Oratório; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Mooca; Móoca; RESIDENTIAL; 48; 48; Comprar; 250000; 0; 0; 1; 1; 110
2202555478; APARTMENT; UNIT; BR; São Paulo; SP; Rua Doutor Luiz Migliano; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Morumbi; Morumbi; RESIDENTIAL; 64; 64; Comprar; 335000; 1; 1; 2; 3; 450
2474127088; APARTMENT; UNIT; BR; São Paulo; SP; Rua Doutor Luiz Migliano; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Jardim Cabore; Jardim Caboré; RESIDENTIAL; 69; 69; Comprar; 494000; 1; 1; 2; 2; 416
2497203638; APARTMENT; UNIT; BR; São Paulo; SP; Rua Cruz Jobim; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Vila Formosa; Vila Formosa; RESIDENTIAL; 62; 62; Comprar; 320000; 1; 0; 1; 2; 340
2433490577; APARTMENT; UNIT; BR; São Paulo; SP; Rua do Boticário; BR>Sao Paulo>NULL>Sao Paulo>Centro>Republica; República; RESIDENTIAL; 70; 70; Comprar; 368000; 0; 0; 1; 2; 480
2498716109; APARTMENT; UNIT; BR; São Paulo; SP; Rua Mianos; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Jabaquara; Jabaquara; RESIDENTIAL; 51; 51; Comprar; 244001; 1; 1; 2; 2; 465
2452832898; HOME; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Jardim Nove de Julho; Jardim Nove de Julho; RESIDENTIAL; 125; 100; Comprar; 390000; 2; 1; 1; 3; 0
2443432014; APARTMENT; CONDOMINIUM; BR; São Paulo; SP; Rua Santo Amaro; BR>Sao Paulo>NULL>Sao Paulo>Centro>Bela Vista; Bela Vista; RESIDENTIAL; 48; 48; Comprar; 409000; 0; 2; 2; 2; 0
2433684884; APARTMENT; CONDOMINIUM; BR; São Paulo; SP; Rua Glicério; BR>Sao Paulo>NULL>Sao Paulo>Centro>Se; Sé; RESIDENTIAL; 0; 34; Comprar; 309544; 1; 1; 1; 1; 0
2490363981; APARTMENT; CONDOMINIUM; BR; São Paulo; SP; Rua Aguiar de Barros; BR>Sao Paulo>NULL>Sao Paulo>Centro>Bela Vista; Bela Vista; RESIDENTIAL; 0; 45; Comprar; 0; 1; 0; 1; 1; 0
2459051580; HOME; UNIT; BR; São Paulo; SP; Rua Caa-Açu; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Belenzinho; Belenzinho; RESIDENTIAL; 150; 110; Comprar; 699000; 0; 0; 3; 3; 0
2498741152; APARTMENT; UNIT; BR; São Paulo; SP; Rua Aureliano Coutinho; BR>Sao Paulo>NULL>Sao Paulo>Centro>Vila Buarque; Vila Buarque; RESIDENTIAL; 92; 92; Comprar; 650000; 0; 0; 2; 2; 715
2490195124; APARTMENT; UNIT; BR; São Paulo; SP; Rua Baturité; BR>Sao Paulo>NULL>Sao Paulo>Centro>Aclimacao; Aclimação; RESIDENTIAL; 316; 316; Comprar; 3300000; 4; 4; 6; 4; 3300
2496242056; APARTMENT; UNIT; BR; São Paulo; SP; Rua Doutor Luiz Migliano; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Morumbi; Morumbi; RESIDENTIAL; 64; 64; Comprar; 380000; 1; 1; 1; 3; 486
2461812781; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Francisco Matarazzo; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Agua Branca; Água Branca; RESIDENTIAL; 0; 128; Comprar; 1250000; 2; 2; 2; 2; 1035
2472118784; APARTMENT; UNIT; BR; São Paulo; SP; Rua Tibiri; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Jardim Sao Paulo; Jardim São Paulo; RESIDENTIAL; 0; 141; Comprar; 1300000; 4; 3; 6; 3; 1150
2452314287; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Pompéia; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>POMPEIA; Pompeia; RESIDENTIAL; 70; 70; Comprar; 458000; 0; 0; 3; 2; 805
2497949927; APARTMENT; UNIT; BR; São Paulo; SP; Rua Ponu; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Cangaiba; Cangaíba; RESIDENTIAL; 54; 54; Comprar; 225000; 1; 0; 1; 2; 335
2497892594; APARTMENT; UNIT; BR; São Paulo; SP; Rua do Oratório; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Mooca; Móoca; RESIDENTIAL; 72; 72; Comprar; 305000; 0; 0; 2; 2; 670
2460678112; HOME; UNIT; BR; São Paulo; SP; Praça Isai Leirner; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Butanta; Butantã; RESIDENTIAL; 217; 177; Comprar; 648000; 2; 1; 4; 3; 0
2497047978; APARTMENT; UNIT; BR; São Paulo; SP; Rua Bento Freitas; BR>Sao Paulo>NULL>Sao Paulo>Centro>Vila Buarque; Vila Buarque; RESIDENTIAL; 48; 48; Comprar; 425000; 0; 1; 2; 2; 530
2441207319; BUILDING; UNIT; BR; São Paulo; SP; Rua Pau Jacaré; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Conjunto Habitacional Santa Etelvina II; Conjunto Habitacional Santa Etelvina II; COMMERCIAL; 480; 480; Comprar; 500000; 0; 2; 8; 10; 0
2452832890; APARTMENT; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Jardim Nove de Julho; Jardim Nove de Julho; RESIDENTIAL; 68; 68; Comprar; 290000; 1; 1; 1; 3; 370
2445120850; CONDOMINIUM; UNIT; BR; São Paulo; SP; Rua Nova dos Portugueses; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Santana; Santana; RESIDENTIAL; 100; 100; Comprar; 450000; 2; 2; 3; 2; 0
2433490577; APARTMENT; UNIT; BR; São Paulo; SP; Rua do Boticário; BR>Sao Paulo>NULL>Sao Paulo>Centro>Republica; República; RESIDENTIAL; 70; 70; Comprar; 368000; 0; 0; 1; 2; 480
2496242706; APARTMENT; UNIT; BR; São Paulo; SP; Rua Doutor Luiz Migliano; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Morumbi; Morumbi; RESIDENTIAL; 64; 64; Comprar; 386000; 1; 1; 1; 3; 486
2448418955; APARTMENT; UNIT; BR; São Paulo; SP; Rua José Carlos de Toledo Piza; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Jardim Parque Morumbi; Jardim Parque Morumbi; RESIDENTIAL; 71; 71; Comprar; 360000; 1; 1; 2; 3; 680
2462190902; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Doutor Mário Vilas Boas Rodrigues; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Jardim Dom Bosco; Jardim Dom Bosco; RESIDENTIAL; 65; 65; Comprar; 550000; 0; 1; 2; 2; 600
2452832898; HOME; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Jardim Nove de Julho; Jardim Nove de Julho; RESIDENTIAL; 125; 100; Comprar; 390000; 2; 1; 1; 3; 0
2485484499; CONDOMINIUM; UNIT; BR; São Paulo; SP; Rua Carlos Adalberto Ilha Macedo; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Vila Mazzei; Vila Mazzei; RESIDENTIAL; 43; 43; Comprar; 225000; 0; 0; 1; 2; 0
2456820202; APARTMENT; UNIT; BR; São Paulo; SP; Rua Conselheiro Carrão; BR>Sao Paulo>NULL>Sao Paulo>Centro>Bela Vista; Bela Vista; RESIDENTIAL; 61; 61; Comprar; 500000; 0; 0; 1; 2; 565
2482835431; APARTMENT; CONDOMINIUM; BR; São Paulo; SP; Rua Aguiar de Barros; BR>Sao Paulo>NULL>Sao Paulo>Centro>Bela Vista; Bela Vista; RESIDENTIAL; 0; 45; Comprar; 731780; 1; 1; 1; 1; 0
2480469127; APARTMENT; CONDOMINIUM; BR; São Paulo; SP; Avenida Brigadeiro Luís Antônio; BR>Sao Paulo>NULL>Sao Paulo>Centro>Bela Vista; Bela Vista; RESIDENTIAL; 0; 60; Comprar; 650850; 1; 1; 2; 2; 0
2490826786; APARTMENT; CONDOMINIUM; BR; São Paulo; SP; Rua Genebra; BR>Sao Paulo>NULL>Sao Paulo>Centro>Bela Vista; Bela Vista; RESIDENTIAL; 0; 23; Comprar; 0; 1; 0; 1; 1; 0
2495585981; APARTMENT; UNIT; BR; São Paulo; SP; Rua da Consolação; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Jardins; Jardins; RESIDENTIAL; 240; 240; Comprar; 5280000; 3; 3; 4; 3; 3000
2482171579; COMMERCIAL_PROPERTY; UNIT; BR; São Paulo; SP; Avenida Vila Ema; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Vila Ema; Vila Ema; COMMERCIAL; 27; 27; Comprar; 159900; 0; 0; 1; 1; 0
2496241093; APARTMENT; UNIT; BR; São Paulo; SP; Rua Conde de Porto Alegre; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Campo Belo; Campo Belo; RESIDENTIAL; 370; 233; Comprar; 2990000; 4; 4; 5; 4; 2100
2484732140; APARTMENT; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Vila Mariana; Vila Mariana; RESIDENTIAL; 78; 78; Comprar; 480000; 0; 1; 2; 2; 798
2494511992; APARTMENT; UNIT; BR; São Paulo; SP; Rua Estéfano Filipini; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Artur Alvim; Artur Alvim; RESIDENTIAL; 48; 48; Comprar; 170000; 1; 0; 1; 2; 150
2497950880; CONDOMINIUM; UNIT; BR; São Paulo; SP; Rua Guaiquiçá; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Cidade A E Carvalho; Cidade A E Carvalho; RESIDENTIAL; 60; 60; Comprar; 260000; 1; 0; 1; 2; 0
2233975595; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Ipiranga; BR>Sao Paulo>NULL>Sao Paulo>Centro>Consolacao; Consolação; RESIDENTIAL; 45; 45; Comprar; 340000; 0; 0; 1; 1; 390
2435302092; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Nove de Julho; BR>Sao Paulo>NULL>Sao Paulo>Centro>Bela Vista; Bela Vista; RESIDENTIAL; 50; 50; Comprar; 365000; 0; 0; 1; 2; 440
2484517483; APARTMENT; UNIT; BR; São Paulo; SP; Rua Vitalina Moura; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Imirim; Imirim; RESIDENTIAL; 0; 48; Comprar; 280000; 1; 0; 1; 2; 550
2431993629; APARTMENT; UNIT; BR; São Paulo; SP; Rua Abílio Soares; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Paraiso; Paraíso; RESIDENTIAL; 60; 60; Comprar; 500000; 0; 0; 1; 1; 800
2491389787; HOME; UNIT; BR; São Paulo; SP; Rua Marechal Renato Paquet; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Jardim Marajoara; Jardim Marajoara; RESIDENTIAL; 550; 400; Comprar; 1490000; 4; 4; 6; 4; 0
2477857997; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Francisco Matarazzo; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Agua Branca; Água Branca; RESIDENTIAL; 65; 65; Comprar; 450000; 0; 0; 2; 2; 552
2477087004; APARTMENT; UNIT; BR; São Paulo; SP; Rua da Mooca; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Mooca; Móoca; RESIDENTIAL; 80; 74; Comprar; 250000; 0; 0; 1; 3; 650
2452833487; HOME; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Jardim Tiete; Jardim Tietê; RESIDENTIAL; 125; 120; Comprar; 420000; 0; 1; 1; 3; 0
2489875293; COMMERCIAL_PROPERTY; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Santana; Santana; COMMERCIAL; 68; 108; Comprar; 530000; 0; 0; 2; 2; 0
2448824373; APARTMENT; UNIT; BR; São Paulo; SP; Rua Paratiba; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Jardim Nordeste; Jardim Nordeste; RESIDENTIAL; 52; 52; Alugar/Comprar; 900; 0; 0; 1; 2; 296
2464742697; APARTMENT; UNIT; BR; São Paulo; SP; Rua Marquês de Valença; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Mooca; Móoca; RESIDENTIAL; 79; 79; Comprar; 579000; 0; 1; 2; 3; 600
2427625721; APARTMENT; UNIT; BR; São Paulo; SP; Rua Bela Cintra; BR>Sao Paulo>NULL>Sao Paulo>Centro>Consolacao; Consolação; RESIDENTIAL; 40; 40; Comprar; 398000; 0; 0; 1; 1; 439
2495430026; APARTMENT; UNIT; BR; São Paulo; SP; Rua Padre Jerônimo Machado; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Artur Alvim; Artur Alvim; RESIDENTIAL; 48; 48; Comprar; 190000; 1; 0; 1; 2; 120
2462122381; APARTMENT; UNIT; BR; São Paulo; SP; Rua Copacabana; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Santa Teresinha; Santa Teresinha; RESIDENTIAL; 150; 130; Comprar; 1180000; 3; 3; 4; 3; 960
2474919754; HOME; UNIT; BR; São Paulo; SP; Rua das Imbiras; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Vila Mazzei; Vila Mazzei; RESIDENTIAL; 120; 120; Comprar; 250000; 0; 0; 2; 4; 0
2490273581; APARTMENT; CONDOMINIUM; BR; São Paulo; SP; Rua Genebra; BR>Sao Paulo>NULL>Sao Paulo>Centro>Bela Vista; Bela Vista; RESIDENTIAL; 0; 25; Comprar; 0; 0; 0; 1; 1; 0
2443005361; APARTMENT; CONDOMINIUM; BR; São Paulo; SP; Rua Francisca Miquelina; BR>Sao Paulo>NULL>Sao Paulo>Centro>Centro; Centro; RESIDENTIAL; 0; 28; Comprar; 288000; 0; 0; 1; 1; 0
2485031118; APARTMENT; CONDOMINIUM; BR; São Paulo; SP; Rua da Glória; BR>Sao Paulo>NULL>Sao Paulo>Centro>Liberdade; Liberdade; RESIDENTIAL; 32; 32; Comprar; 340000; 0; 0; 1; 1; 0
2467596106; APARTMENT; UNIT; BR; São Paulo; SP; Rua João Moura; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Paraiso; Paraíso; RESIDENTIAL; 145; 145; Comprar; 1750000; 2; 2; 2; 3; 0
92695008; APARTMENT; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Ipiranga; Ipiranga; RESIDENTIAL; 146; 146; Comprar; 1300000; 2; 3; 4; 3; 900
2483908221; APARTMENT; UNIT; BR; São Paulo; SP; Alameda dos Anapurus; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Moema; Moema; RESIDENTIAL; 58; 58; Comprar; 745000; 1; 1; 2; 2; 1086
2488853500; APARTMENT; UNIT; BR; São Paulo; SP; Rua Belchior de Azevedo; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Vila Leopoldina; Vila Leopoldina; RESIDENTIAL; 118; 118; Comprar; 1200000; 2; 3; 4; 3; 850
2244605530; APARTMENT; UNIT; BR; São Paulo; SP; Rua Doutor Cândido Espinheira; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Perdizes; Perdizes; RESIDENTIAL; 90; 75; Comprar; 450000; 0; 0; 2; 2; 683
2427625721; APARTMENT; UNIT; BR; São Paulo; SP; Rua Bela Cintra; BR>Sao Paulo>NULL>Sao Paulo>Centro>Consolacao; Consolação; RESIDENTIAL; 40; 40; Comprar; 398000; 0; 0; 1; 1; 439
2435646642; APARTMENT; UNIT; BR; São Paulo; SP; Largo Padre Péricles; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Pacaembu; Pacaembu; RESIDENTIAL; 133; 123; Comprar; 520000; 0; 1; 3; 3; 590
2431663947; APARTMENT; UNIT; BR; São Paulo; SP; Alameda dos Jurupis; BR>Sao Paulo>NULL>Sao Paulo>Zona Sul>Indianopolis; Indianópolis; RESIDENTIAL; 260; 150; Comprar; 1500000; 3; 2; 5; 3; 1500
2481897139; HOME; UNIT; BR; São Paulo; SP; Rua Silvério de Carvalho; BR>Sao Paulo>NULL>Sao Paulo>Zona Norte>Freguesia do O; Freguesia do Ó; RESIDENTIAL; 83; 96; Comprar; 485000; 2; 2; 3; 2; 0
2497950025; APARTMENT; UNIT; BR; São Paulo; SP; Avenida Napoleão; BR>Sao Paulo>NULL>Sao Paulo>Zona Leste>Vila Matilde; Vila Matilde; RESIDENTIAL; 48; 48; Comprar; 189000; 0; 0; 1; 2; 120
2443418877; HOME; UNIT; BR; São Paulo; SP; ; BR>Sao Paulo>NULL>Sao Paulo>Zona Oeste>Butanta; Butantã; RESIDENTIAL; 130; 125; Comprar; 890000; 2; 1; 4; 3; 840
2456216377; APARTMENT; UNIT; BR; São Paulo; SP; Rua Herculano de Freitas; BR>Sao Paulo>NULL>Sao Paulo>Centro>Bela Vista; Bela Vista; RESIDENTIAL; 62; 62; Comprar; 689000; 0; 1; 1; 2; 796
