IdImovel; TipoUnidade; TipoPropriedade; Pais; Cidade; Estado; Rua; Local; Bairro; TipoUso; AreaTotal; AreaUtil; TipoNegocio; Valor; Vagas; Suites; Banheiros; Quartos; ValorCondominio; CEP; Descricao; Pros
2488594470; APARTMENT; UNIT; BR; Jacareí; SP; Estrada do Limoeiro; BR>Sao Paulo>NULL>Jacarei>Barrios>Jardim California; Jardim Califórnia; RESIDENTIAL; 49; 49; Comprar; 165000; 0; 1; 1; 2; 250; 12305810; Lindo Apartamento no Condomínio Residencial Jeribá no Villa Branca, Ótima Localização. Próximo a mercado, Academia, Restaurante, Escola, Padaria dentro do condomínio e fácil acesso Rodovia Presidente Dutra e Rodovia Geraldo Scavone.<br><br>2 Quartos<br>Cozinha Americana com Móveis planejados<br>Banheiro com box de vidro e móveis planejados.<br>Quarto Andar.<br>Churrasqueira, <br>Salão de festas, <br>Salão de jogos.<br>1 Vaga de Garagem.<br>Portaria 24Hs.<br>Padaria dentro do condomínio.<br><br>Vendas: Ideal Vale Imóveis Vinícius Pereira Creci: 189.813 F, O seu corretor em SJC | Imóveis diferenciados em São José dos Campos, Jacareí, Região do Vale do Paraíba SP e Brasil - Casas em condomínio, Apartamentos, Terrenos e Comercial. Acesse o site www.idealvale.com.br e pesquise os imóveis diretamente de seu celular ou computador <br><br>Para mais informações: <br><br>Link direto do WhatsApp: https://bit.ly/2Qnq5vj<br><br>Site: https://www.idealvale.com.br -; BS:Parada de ônibus Villa Flora Paisagismo, TS:Parada de ônibus Villa Flora Paisagismo, CS:SeteExpress, CH:Posto de Saúde Parque Meia Lua
2497244138; CONDOMINIUM; UNIT; BR; Jacareí; SP; Rodovia Geraldo Scavone; BR>Sao Paulo>NULL>Jacarei>Barrios>Jardim California; Jardim Califórnia; RESIDENTIAL; 250; 160; Comprar; 680000; 2; 2; 3; 3; 315; 12305490; A casa de condomínio no bairro Jardim Califórnia tem 160 metros quadrados com 3 quartos sendo 2 suites e 3 banheiros<br>Possui espaço gourmet, espaço jardinado, playground, espaço para festas.<br>Vai lhe possibilitar praticar diversos esportes na quadra poliesportiva.Espaço reservado para preparar o seu churrasco.<br>Está em um condomínio protegido por grades.; PH:FarMais, PH:DorogaQuinze
2496527494; APARTMENT; UNIT; BR; Jacareí; SP; Rua Santa Cruz; BR>Sao Paulo>NULL>Jacarei>Barrios>Jardim California; Jardim Califórnia; RESIDENTIAL; 97; 97; Comprar; 580000; 2; 1; 2; 3; 0; 12305600; Eco Vitta -Jacareí - TROCA POR LOTE NO ALPHAVILLE!!!!<br><br>97m2<br>.<br>02 vagas separadas (cobertas) e um Hobby Box grande.<br><br>Será vendido conforme as fotos, todos os itens ficarão.<br><br>03 dormitórios sendo 01 suíte<br><br>01 banheiro social<br><br>Sala com dois ambientes (estar e Jantar)<br><br>Sacada gourmet com cozinha equipada<br><br>Lavanderia<br><br>Vista livre <br><br>sol da manhã<br><br>ANALISA 50% em permuta<br><br>TROCA POR LOTE NO ALPHAVILLE!!!!<br><br>ACEITA CARRO E MOTO COMO PARTE DE PAGAMENTO.<br><br>Vendas: Ideal Vale Imóveis CRECI 34.668J, O seu imóvel Ideal esta aqui. | Imóveis diferenciados em São José dos Campos, Jacareí, Região do Vale do Paraíba SP e Brasil - Casas em condomínio, Apartamentos, Terrenos e Comercial. Acesse o site www.idealvale.com.br e pesquise os imóveis diretamente de seu celular ou computador <br><br>Para mais informações: <br><br>Link direto do WhatsApp: https://bit.ly/2Qnq5vj<br><br>Site: https://www.idealvale.com.br -; BS:Parada de ônibus Villa Flora Paisagismo, TS:Parada de ônibus Villa Flora Paisagismo, CS:SeteExpress, BR:Subway, BR:Pizza 1, BR:Parada Grill, BR:Dutra Grill
2435154886; APARTMENT; UNIT; BR; Jacareí; SP; Rua São Diego; BR>Sao Paulo>NULL>Jacarei>Barrios>Jardim California; Jardim Califórnia; RESIDENTIAL; 0; 83; Comprar; 400000; 2; 1; 2; 3; 570; 12305650; RESIDENCE CELEBRATION CLUB JACAREÍ. Apartamento entregue em Outubro/2018, nunca habitado. Possui portaria 24 horas, 2 vagas cobertas e mais de 20 itens de lazer como por exemplo piscina aquecida, piscina adulto e infantil, cinema, academia, personal trainer, brinquedoteca, salão de beleza, bicicletas compartilhas, salão de jogos e entre outros. O imóvel está situado no 11° andar, sol da manhã, varanda gourmet (churrasqueira), 3 dormitórios sendo 01 suite mais 01 banheiro, ambos com Blindex, ducha e acessórios instalados, porcelanato polido e Aquecedor central Bosch. Próximo a grandes mercados e atacadistas, rodovias, centro, farmácias, rodoviária e a 15 minutos de SJC.; PH:Droga Raia
2439577431; APARTMENT; UNIT; BR; Jacareí; SP; Avenida Getúlio Dorneles Vargas; BR>Sao Paulo>NULL>Jacarei>Barrios>Jardim California; Jardim Califórnia; RESIDENTIAL; 64; 64; Comprar; 255000; 1; 1; 2; 2; 280; 12305000; Apartamento com 2 dormitórios, sendo 1 suíte com armários embutido, banheiro, sala para 2 ambientes, cozinha planejada, varanda gourmet, condomínio com segurança 24 horas, piscina, quadra poliesportiva, playground e salão para festas. -; BS:Parada de ônibus Villa Flora Paisagismo, TS:Parada de ônibus Villa Flora Paisagismo, CS:SeteExpress, CH:Posto de Saúde Parque Meia Lua
2492541179; APARTMENT; UNIT; BR; Jacareí; SP; ; BR>Sao Paulo>NULL>Jacarei>Barrios>Jardim California; Jardim Califórnia; RESIDENTIAL; 0; 87; Comprar; 240000; 2; 1; 2; 3; 386; 12305610; O apartamento está localizado no bairro Jardim Califórnia possui 87 m² com 3 quartos com armario sendo 1 suite e 2 banheiros , Sala de estar, Sala de Jantar e Guarita com Pisos Porcelanato.<br>*Bloco "A" de frente para a rua.<br>Possui área verde de jardim, salão para festas e eventos.<br>Vai lhe possibilitar curtir os dias mais quentes na piscina.Churrasqueira para você aproveitar nos momentos de descontração.<br>Está em um condomínio protegido por grades.<br>Elevador para mais praticidade no dia-a-dia.<br>Faça uma visita sem compromisso, entre em contato hoje mesmo, aproveite a oportunidade.<br>As informações poderão ser alteradas sem aviso prévio.; BS:Parada de ônibus Villa Flora Paisagismo, TS:Parada de ônibus Villa Flora Paisagismo, CS:SeteExpress, PH:FarMais
2488591611; RESIDENTIAL_ALLOTMENT_LAND; UNIT; BR; Jacareí; SP; Rua Tamôios; BR>Sao Paulo>NULL>Jacarei>Barrios>Jardim California; Jardim Califórnia; RESIDENTIAL; 125; 125; Comprar; 138000; 0; 0; 0; 0; 0; 12305220; Terreno com Ótima Localização<br> Acesso Fácil a Rodovia Presidente Dutra .<br>Perto a Mercados, Farmácias, Escolas, Faculdades etc<br><br>Vendas: Ideal Vale Imóveis Vinícius Pereira Creci: 189.813 F, O seu corretor em SJC | Imóveis diferenciados em São José dos Campos, Jacareí, Região do Vale do Paraíba SP e Brasil - Casas em condomínio, Apartamentos, Terrenos e Comercial. Acesse o site www.idealvale.com.br e pesquise os imóveis diretamente de seu celular ou computador <br><br>Para mais informações: <br><br>Link direto do WhatsApp: https://bit.ly/2Qnq5vj<br><br>Site: https://www.idealvale.com.br -; BS:Parada de ônibus Villa Flora Paisagismo, TS:Parada de ônibus Villa Flora Paisagismo, CS:SeteExpress, CH:Posto de Saúde Parque Meia Lua
2494218875; APARTMENT; UNIT; BR; Jacareí; SP; ; BR>Sao Paulo>NULL>Jacarei>Barrios>Jardim California; Jardim Califórnia; RESIDENTIAL; 80; 80; Comprar; 252000; 2; 1; 2; 3; 330; 12305010; Apartamento 3 quartos (1 suite), sala estar e jantar, cozinha americana, lavanderia, 2 vagas de garagem, 80m -; BS:Parada de ônibus Villa Flora Paisagismo, TS:Parada de ônibus Villa Flora Paisagismo, CS:SeteExpress, BR:Pizza 1, BR:Parada Grill
2472924872; TWO_STORY_HOUSE; UNIT; BR; Jacareí; SP; ; BR>Sao Paulo>NULL>Jacarei>Barrios>Jardim California; Jardim Califórnia; RESIDENTIAL; 125; 125; Comprar; 270000; 2; 2; 2; 2; 250; ; (17/10) Lindo sobrado em condomínio fechado!<br>Sala, 2 suítes, lavabo, escritório, cozinha, lavanderia e 2 vagas de garagem!<br><br>SO2019, Box Blindex, Brinquedoteca, Cozinha, Escritório, Lavabo, Piscina, Portão Eletronico; BS:Parada de ônibus Villa Flora Paisagismo, TS:Parada de ônibus Villa Flora Paisagismo, CS:SeteExpress, BR:Pizza 1, BR:Parada Grill
2433706623; APARTMENT; UNIT; BR; Jacareí; SP; Rua Francisca de Freitas Martins; BR>Sao Paulo>NULL>Jacarei>Barrios>Jardim California; Jardim Califórnia; RESIDENTIAL; 50; 49; Comprar; 140000; 1; 0; 1; 2; 249; 12311240; Abaixou para vender...Não perca oportunidade. Apartamento em frente Univap. Fácil acesso a Dutra. Próximo de comércio , faculdades, escolas. Bairro tranquilo. Aceito permuta por terreno no Vila Branca.; 
